z,time,x,y,lat,lon,dx,dy,dz,topography,heatFlux,surfPressure,surfTheta,surfRvap,altitude,u,v,w,Temp,Theta,Rho,Tke,Rvap,Rcloud,Rrain,Rice,RH,hbltop,um10,vm10,gust10,lambda2,acprecip,cloudfrac,t2m
15.0,2022-07-16 10:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98223.04197214259,308.1846309958497,0.008200090972147996,295.1964,-0.5480533087342967,4.420446470916703,-0.08054432972788542,306.6104466510296,308.1846309958497,1.1160120429498326,0.7044308551112778,0.008200090972147996,0.0,0.0,0.0,24.47594939742555,1097.6250976132033,-1.0981999726895897,4.82164520672963,8.302344658312432,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 11:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98205.30329449543,309.49617933499565,0.00864653901255615,295.1964,-0.9189435167556435,5.482073294822802,-0.10081597958375997,307.8994117437016,309.49617933499565,1.1111393573181187,1.1061754889882283,0.00864653901255615,0.0,0.0,0.0,23.980775852317638,1431.8748285737288,0.9462713572523199,6.075012607492536,10.355263778198015,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 12:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98199.20430060723,309.5590572540639,0.008695526637836388,295.1964,-2.240327069981024,6.62187333504595,-0.17170250958464073,307.95650238246924,309.5590572540639,1.110864374314984,1.3624081206340906,0.008695526637836388,0.0,0.0,0.0,24.03730590500792,1305.9374927248632,-2.8669049664750257,6.102112489650225,11.410916052203982,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 13:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98202.97716861044,309.15834102767184,0.009353149430303355,295.1964,-3.925072663035693,7.015852500972063,-0.2525008867250193,307.5612356393825,309.15834102767184,1.112334752511463,1.597462554761639,0.009353149430303355,0.0,0.0,0.0,26.44185400214754,1065.8855629096495,-3.937089577950818,6.9796361065699335,13.069118898070352,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 14:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98215.27696817508,308.81925081486685,0.009194262488387133,295.1964,-4.305873638703061,7.49251911820433,-0.2704357954982258,307.2348872287816,308.81925081486685,1.1136557537222835,1.6988806623051713,0.009194262488387133,0.0,0.0,0.0,26.482292500355047,689.4825683044153,-4.585625472185626,7.530911230381563,14.030820220056835,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 15:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98235.42505177858,308.3351410984813,0.009318886258745348,295.1964,-3.633313906985286,7.355447697507708,-0.23031774935088078,306.77123348039413,308.3351410984813,1.1155677348804132,1.6253339518977037,0.009318886258745348,0.0,0.0,0.0,27.564967422207044,658.1835227085364,-3.927355149488182,7.924716613750249,13.9440474828419,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 16:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98272.1182571482,308.2855575062435,0.008968291772276135,295.1964,-3.3859503384618206,6.102924485537486,-0.2098285652437311,306.7546200681494,308.2855575062435,1.116044865450212,1.4305596133230454,0.008968291772276135,0.0,0.0,0.0,26.563180474173485,667.6522832028647,-2.973983498998543,6.6297065443399505,12.050434939353655,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 17:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98284.96814078494,307.8563086029801,0.009320974332947337,295.1964,-2.217543916847557,5.64114521526996,-0.15863158808140296,306.3389428042309,307.8563086029801,1.1177053784307223,1.116892449727923,0.009320974332947337,0.0,0.0,0.0,28.274610628559383,597.5977524423777,-2.078598761148654,6.004859963452251,10.58176595169957,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 18:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98299.92297595301,307.02572162176807,0.0092176816362591,295.1964,-1.95752588006516,5.304208405872002,-0.14261850722414995,305.525726366202,307.02572162176807,1.120850890140271,0.8722354340745668,0.0092176816362591,0.0,0.0,0.0,29.299977017921485,489.24572174626786,-2.012647247753158,5.686702163598345,9.768098775664084,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 19:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98316.86808419741,305.6836865361904,0.00921868237967174,295.1964,-1.6274682611340556,4.188349423437424,-0.11388712022670404,304.2052240706095,305.6836865361904,1.1259103630104375,0.5580234041363517,0.00921868237967174,0.0,0.0,0.0,31.62904464404668,328.14638180138155,-1.180391762852498,4.708206103344496,7.841957541022735,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 20:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98331.05383506144,304.25679590113776,0.009183617963693182,295.1964,-1.3498021209292697,3.811827707422303,-0.09722185431991882,302.7977122157609,304.25679590113776,1.1313072045692345,0.1789311950585049,0.009183617963693182,0.0,0.0,0.0,34.20456272621646,106.18229284074499,-0.8688169608209626,4.317128238886932,6.095695101815744,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 21:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98337.08558857533,303.5788470983863,0.009074210309985354,295.1964,-0.5259083563536863,3.099127355427799,-0.0502899913467094,302.12830776608223,303.5788470983863,1.133883311999978,0.01,0.009074210309985354,0.0,0.0,0.0,35.15182429312922,94.32719316701224,0.47152157722317717,3.703353848179737,4.133250905392604,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 22:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98334.6531153177,303.41906980427996,0.008165400588288926,295.1964,-0.43583121245945733,1.722169884725346,-0.02995103542155937,301.96716042737586,303.41906980427996,1.1344603556679782,0.01,0.008165400588288926,0.0,0.0,0.0,31.931505303864142,86.27979095094383,0.26983636133567923,2.2295753186786653,2.6458445546297167,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-16 23:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98325.45570863695,302.836019838635,0.008008227930866139,295.1964,0.22813315345749308,-0.36872541823126026,0.012877313190616503,301.3788487208143,302.836019838635,1.1365685831679233,0.01,0.008008227930866139,0.0,0.0,0.0,32.418507230886256,61.36812803804537,0.745159848848663,-0.8572284830087377,1.5358273955217068,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 00:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98318.94855227771,302.39744269531025,0.008226832804530607,295.1964,-0.6613699424418491,-1.1146382667412238,-0.01375019097512783,300.9366932355848,302.39744269531025,1.13816317423912,0.01,0.008226832804530607,0.0,0.0,0.0,34.183349330982914,60.330609780581085,-0.3230132039484379,-1.3703278576010822,1.807883506275504,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 01:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98310.13981368285,302.0631761906601,0.008345811729855884,295.1964,-1.2133707481508138,-2.2355288094365013,-0.02105060709351601,300.5963487629889,302.0631761906601,1.13934975027023,0.01,0.008345811729855884,0.0,0.0,0.0,35.38132058325032,55.37143711532997,-0.37776131007798186,-2.370958848451767,2.8008643169582825,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 02:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98305.4981701111,301.3500624854156,0.008376791985854075,295.1964,-0.8147135202783774,-2.274491423086623,-0.00228540917832907,299.8826537874918,301.3500624854156,1.1420073832643998,0.01,0.008376791985854075,0.0,0.0,0.0,37.05131008564488,51.59146071085303,-0.36566551336078884,-2.450362763577241,2.877496506715459,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 03:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98299.73162071708,301.02705107716105,0.007891133888103927,295.1964,-0.6710232355545002,-2.2775882445985483,0.0013445137168075535,299.55619618370986,301.02705107716105,1.1431848851540725,0.01,0.007891133888103927,0.0,0.0,0.0,35.588075920572095,50.0,-0.2895307348723331,-2.377084744510206,2.794652360786188,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 04:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98292.6766525538,300.6367285704191,0.008051382484075565,295.1964,-0.5235806394330629,-2.326099943718874,0.008561012925313664,299.1616480210429,300.6367285704191,1.1446104154987407,0.01,0.008051382484075565,0.0,0.0,0.0,37.17575145254314,51.83496371522813,-0.008517684374185232,-2.385369873589277,2.785385081024534,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 05:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98282.46361295198,300.0831299900194,0.008231483117950605,295.1964,-0.33377295013018665,-2.0465823867728883,0.01355877929914356,298.6019033742192,300.0831299900194,1.1466368936979165,0.01,0.008231483117950605,0.0,0.0,0.0,39.30239479469051,56.846145522899405,0.09989457168828976,-2.1142050159734533,2.516563671383428,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 06:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98273.12736414268,299.734573004272,0.008523976038921237,295.1964,0.09228146776708863,-1.5420106167000807,0.02191163034845324,298.24697424061065,299.734573004272,1.1478923968690236,0.01,0.008523976038921237,0.0,0.0,0.0,41.574445394924524,57.549043418749704,-0.1945835045464411,-1.6928463401191611,2.103992802653935,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 07:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98272.18553057885,300.78897778787194,0.008581612797785864,295.1964,-0.09655525872270315,-0.4627818177168057,-0.0010984344964843655,299.2953266745722,300.78897778787194,1.1438606704801664,0.05766189361173991,0.008581612797785864,0.0,0.0,0.0,39.29964063556382,109.12864770916138,-0.5777784285570124,-0.5462412579111057,1.755630365633333,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 08:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98250.66693683673,302.9264317752075,0.008516189870029639,295.1964,0.9913524780981481,0.5599610242187856,0.03050880685662486,301.4033133913407,302.9264317752075,1.1356118968030042,0.17770250767186485,0.008516189870029639,0.0,0.0,0.0,34.398481302616396,238.0858992909222,0.674097785342883,0.5550053291286448,2.5593683916628596,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 09:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98216.14981133261,305.44134718233283,0.009293822882317797,295.1964,1.9850093648363742,1.1112120522490538,0.0652536049077474,303.8750848953849,305.44134718233283,1.1259789224245105,0.45864539655951925,0.009293822882317797,0.0,0.0,0.0,32.469618151034105,421.06378268674035,1.4300623667235868,0.49289619283664987,4.221556446253393,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 10:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98185.54094934383,308.30630619072497,0.007964918403172743,295.1964,1.1965213134127675,4.851509568576588,0.0013722694631436894,306.6980470479513,308.30630619072497,1.1152673172343572,0.8861639205702958,0.007964918403172743,0.0,0.0,0.0,23.64625273669942,1362.940743014428,1.3028892064110955,4.83339778790637,8.7713731377073,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 11:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98181.41395702482,309.0103459323596,0.007727597660914341,295.1964,-0.3495672077604382,5.47291165239576,-0.07614069918837163,307.39472370890877,309.0103459323596,1.1126929140028174,1.0122202839964913,0.007727597660914341,0.0,0.0,0.0,22.04885214786068,1454.8132172263142,0.8254224874309527,5.568954130829601,9.654159634741294,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 12:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98176.54060098286,309.5285141246437,0.007964323636450377,295.1964,-1.9434723727061063,5.323333090214113,-0.1514169917222461,307.9058173426808,309.5285141246437,1.1107908140468814,1.1782363056025462,0.007964323636450377,0.0,0.0,0.0,22.074066749476724,1577.4948226379909,-1.963708352101052,5.887159423852708,10.54789280797384,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 13:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98175.86711712388,309.39566201059245,0.007901577896980625,295.1964,-2.758296604024072,6.702909876425753,-0.20339241458328766,307.7730586667449,309.39566201059245,1.111262333202711,1.428434957455899,0.007901577896980625,0.0,0.0,0.0,22.065291230066084,1330.8926298047336,-3.9275381940553977,6.473423094371355,12.352394124014893,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 14:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98191.772386934,309.04493619711917,0.00808014458326414,295.1964,-3.5808123693136347,6.508390382144263,-0.23545834930064002,307.43839682941143,309.04493619711917,1.1126522262803527,1.6001944799824988,0.00808014458326414,0.0,0.0,0.0,23.00013356070582,1135.5179769141564,-3.8685235042007804,6.650501115494643,12.75375699449169,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 15:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98219.3480662019,308.2922537202845,0.007968533493315616,295.1964,-2.504899936892986,6.9313119261147325,-0.1882538948228801,306.7142250035548,308.2922537202845,1.1155924784457079,1.5487536995319253,0.007968533493315616,0.0,0.0,0.0,23.643468689297144,897.1998896370098,-2.566020005707895,7.130839081954857,12.556435059896621,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 16:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98255.31610154684,307.7336555257061,0.007774394258110957,295.1964,-1.7847929667809574,6.777000976241476,-0.1621409574407009,306.19050453326247,307.7336555257061,1.11790986236928,1.2221015719246697,0.007774394258110957,0.0,0.0,0.0,23.77691250370253,814.7954847580652,-2.8231722322150796,6.237286663211407,11.26841044245852,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 17:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98269.6581980892,307.26876929405665,0.00803462922597436,295.1964,-1.5801481810170785,5.809016492402206,-0.13266241074159016,305.7406951132379,307.26876929405665,1.1197179636557653,0.8632909674560357,0.00803462922597436,0.0,0.0,0.0,25.218187226463368,732.1013891503376,-1.0845894019879265,5.9690341043654005,9.78330844012682,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 18:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98282.37591897884,306.701548146417,0.008526552689694416,295.1964,0.2753999846462084,4.664913359466278,-0.03606322753158744,305.1875748822016,306.701548146417,1.1218925068255707,0.6763169710088707,0.008526552689694416,0.0,0.0,0.0,27.630477209954762,687.6325892391358,2.0427409871013946,4.598753134391325,8.321569239040475,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 19:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98297.92773152055,305.4525538262657,0.008522007830688788,295.1964,0.9218354892072121,3.9801502563781064,-0.0019201747100073617,303.958482193464,305.4525538262657,1.126607255789987,0.35665923414538026,0.008522007830688788,0.0,0.0,0.0,29.65441675521151,354.1546035951738,1.8248407185314712,3.9894651865868176,6.775850367376604,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 20:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98297.43134898707,303.9522757774626,0.008326205830173156,295.1964,0.6720618174952416,3.9868384045683642,-0.011922939164404438,302.4651062565516,303.9522757774626,1.132163992341675,0.09399031942332377,0.008326205830173156,0.0,0.0,0.0,31.61000657230234,98.22750821315793,1.3711256897673536,4.109063453511728,5.558101724151002,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 21:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98296.84076359852,303.46282629887185,0.008247302458380932,295.1964,-0.33609358086850816,2.4499495399268794,-0.03865836516161199,301.9775333301771,303.46282629887185,1.1339851711374755,0.01,0.008247302458380932,0.0,0.0,0.0,32.21953610001022,77.64623938850775,0.8119307201542868,2.96437575864701,3.4735574067819677,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 22:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98302.75997494017,302.32624907553657,0.008108968003288336,295.1964,0.7614993396738551,0.8580191779318251,0.025738319324171022,300.85169336007306,302.32624907553657,1.1382972847040111,0.01,0.008108968003288336,0.0,0.0,0.0,33.858025809215754,55.40833487391552,1.740585083850037,0.9495265999202972,2.3827347775427357,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-17 23:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98302.86900106298,301.82713109335094,0.008089942404427376,295.1964,-0.4050882890824784,-0.4120510405520762,-0.015156116504850322,300.35510490499047,301.82713109335094,1.1401805392137212,0.01,0.008089942404427376,0.0,0.0,0.0,34.78899474844599,54.64780138098564,-0.2545671489506128,-0.7276897030231317,1.170932381737035,0.0,0.0,0.0,9.999999999999998e+19
15.0,2022-07-18 00:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,29.550307050024855,280.4212493451194,0.0,98298.9548037003,301.60663026689207,0.008162965363149687,295.1964,-0.35625594457550036,0.13257690376521256,-0.013966773812296648,300.1322660357839,301.60663026689207,1.140981654676875,0.01,0.008162965363149687,0.0,0.0,0.0,35.57006323221869,59.98817150163984,-0.32684958944998244,0.36797703332565695,0.892176544726355,0.0,0.0,0.0,9.999999999999998e+19
46.5,2022-07-16 00:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,32.50533775502737,280.4212493451194,0.0,98634.16741689832,302.17049240909233,0.010234373827633121,326.2242,1.0392209157228411,-0.22843158989086818,0.04438434478185134,301.51450781110555,303.0037027129702,1.1356455036207513,0.01,0.009941188869229425,0.0,0.0,0.0,39.90783276293969,50.0,0.5053835443782373,-0.6389843045096856,1.2146861164510148,2.2114150510788022e-08,-999.0,0.0,9.999999999999998e+19
46.5,2022-07-16 01:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,32.50533775502737,280.4212493451194,0.0,98347.9118256006,302.7532109682192,0.009301730828479298,326.2242,-0.4434708104993287,0.09476157027351767,-0.015008637159703107,301.3128599526396,303.0526327536435,1.1331060867852587,0.01,0.009175432404009178,0.0,0.0,0.0,37.165017142724466,105.25732194369044,-0.11469430679731271,-0.21777017642523908,0.6461272714511658,2.6244035833400403e-09,-999.0,0.0,9.999999999999998e+19
46.5,2022-07-16 02:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,32.50533775502737,280.4212493451194,0.0,98340.65499838644,302.37495834028016,0.009045091484752894,326.2242,-0.4433849271121792,-0.2025328573584511,-0.007769318587546981,300.97485611312356,302.7194568184936,1.1342896557121824,0.01,0.00898188922799319,0.0,0.0,0.0,37.112659166125574,70.64851669125119,-0.09301001542232427,-0.0791781216215903,0.5221476070677782,3.346312382745964e-08,-999.0,0.0,9.999999999999998e+19
46.5,2022-07-16 03:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,32.50533775502737,280.4212493451194,0.0,98330.27462478231,301.9389006068453,0.008763953787086068,326.2242,-0.5966030261555091,-0.6273194720805666,-0.007096597985889966,300.5546644543823,302.3064319551499,1.1357491386141285,0.01,0.008748491511215317,0.0,0.0,0.0,37.05595773221819,64.34531104055128,-0.2130473680545789,-0.4703465291107713,0.9163477882992556,8.155984687618911e-08,-999.0,0.0,9.999999999999998e+19
46.5,2022-07-16 04:00:00,58000.0,78000.0,41.70184932160813,1.8925491882401797,2000.0,2000.0,32.50533775502737,280.4212493451194,0.0,98325.27669867805,301.1887256358452,0.008663753235328267,326.2242,-0.4373209391541495,-1.1899576715259825,-0.004509990755979399,299.89963078957203,301.65267949703457,1.1381624536925279,0.01,0.00869659102033689,0.0,0.0,0.0,38.29794411819971,50.0,-0.13363961407978994,-1.324345405335455,1.7310711097024556,8.377584492791357e-08,-999.0,0.0,9.999999999999998e+19
